,xkm,ykm,xm,ym,Longitude,Latitude,mean_pred,var_pred,sigma_pred
12784,-77.6512152918,-226.4076608295,-77651.2152918236,-226407.6608295283,-120.8621270502,35.9761979237,-582.8,784.6,28.0
14212,-74.5759423132,-225.6979281377,-74575.9423131824,-225697.928137721,-120.8280542489,35.9828322239,-547.8,2134.8,46.2
3782,-75.2067675396,-231.2969304842,-75206.7675395704,-231296.930484201,-120.8345110611,35.9323907908,-539.2,1535.3,39.2
17348,-79.1494252045,-224.0418851902,-79149.425204495,-224041.8851901706,-120.8790035833,35.9973659237,-539.0,908.5,30.1
857,-74.5759423132,-233.6627061236,-74575.9423131824,-233662.7061235588,-120.8272825833,35.9111478646,-798.0,1350.1,36.7
4797,-75.837592766,-230.6660569804,-75837.5927659583,-230666.0569803722,-120.8415726093,35.9380186054,-509.9,1226.8,35.0
12469,-78.2820405182,-226.5653792055,-78282.0405182116,-226565.3792054854,-120.8691143807,35.9747266222,-584.7,852.7,29.2
15480,-72.6046134807,-225.0670546339,-72604.6134807201,-225067.0546338922,-120.8062262279,35.988662992,-462.5,2052.8,45.3
16689,-72.9988792472,-224.4361811301,-72998.8792472126,-224436.1811300635,-120.8106639745,35.9943105694,-413.6,2523.3,50.2
2196,-70.554431495,-232.4798183039,-70554.4314949593,-232479.8183038798,-120.7827817585,35.9221016086,-722.0,7362.9,85.8
1684,-73.9451170868,-232.8741142438,-73945.1170867945,-232874.1142437728,-120.8203607839,35.9182947963,-657.7,1747.2,41.8
11101,-77.966627905,-227.2751118973,-77966.6279050176,-227275.1118972928,-120.8655408208,35.9683649904,-602.0,732.7,27.1
17213,-78.2820405182,-224.1207443781,-78282.0405182116,-224120.7443781491,-120.8693632495,35.9967281814,-453.2,908.0,30.1
12331,-77.0992432187,-226.6442383935,-77099.2432187342,-226644.238393464,-120.8559753693,35.9741137393,-621.0,906.4,30.1
3586,-71.7372287944,-231.4546488602,-71737.2287944367,-231454.6488601582,-120.7959994455,35.9312398089,-646.6,1626.3,40.3
12121,-81.5938729567,-226.7230975814,-81593.8729567482,-226723.0975814426,-120.9058645712,35.9730281378,-868.3,3592.5,59.9
11675,-80.6476351172,-226.9596751454,-80647.6351171663,-226959.6751453784,-120.895335155,35.970979843,-788.7,3018.4,54.9
10087,-74.5759423132,-227.8271262131,-74575.9423131824,-227827.126213143,-120.8278478211,35.9636693661,-667.1,1111.1,33.3
3003,-72.6046134807,-231.8489448001,-72604.6134807201,-231848.9448000512,-120.8055863491,35.9276250937,-638.8,1081.7,32.9
8862,-76.5472711456,-228.457999717,-76547.2711456447,-228457.9997169717,-120.8496671045,35.9578344816,-571.8,635.1,25.2
21229,-81.9881387232,-221.5183911749,-81988.1387232407,-221518.3911748556,-120.9107965756,36.0198357099,-599.8,2441.9,49.4
17314,-81.8304324166,-224.0418851902,-81830.4324166437,-224041.8851901706,-120.9087760416,35.9971384228,-711.2,1149.1,33.9
6332,-77.8089215984,-229.7986059126,-77808.9215984206,-229798.6059126078,-120.8635349992,35.9456662676,-535.9,1038.0,32.2
11042,-70.7121378016,-227.3539710853,-70712.1378015563,-227353.9710852714,-120.7850022503,35.9682235988,-580.6,2342.7,48.4
10255,-73.1565855538,-227.7482670252,-73156.5855538096,-227748.2670251644,-120.8121001933,35.9644895904,-582.4,855.7,29.3
10457,-81.0419008837,-227.5905486492,-81041.9008836588,-227590.5486492072,-120.8996455006,35.9652683894,-884.2,4830.6,69.5
6351,-76.3107116857,-229.7986059126,-76310.7116857492,-229798.6059126078,-120.8469085357,35.9457879046,-494.1,1062.1,32.6
14384,-73.3142918604,-225.6190689497,-73314.2918604065,-225619.0689497424,-120.814053721,35.9836402926,-473.0,1213.1,34.8
11852,-78.755159438,-226.8808159574,-78755.1594380025,-226880.8159573998,-120.8743345185,35.9718485398,-609.2,866.0,29.4
17350,-78.9917188979,-224.0418851902,-78991.718897898,-224041.8851901706,-120.8772522567,35.9973790701,-521.1,919.4,30.3
19745,-79.3859846644,-222.6224198066,-79385.9846643905,-222622.4198065559,-120.8817771829,36.0101211097,-543.1,802.7,28.3
4151,-75.3644738462,-231.0603529203,-75364.4738461673,-231060.3529202652,-120.8362840697,35.9345075369,-524.7,1357.4,36.8
10243,-74.1028233934,-227.7482670252,-74102.8233933915,-227748.2670251644,-120.8226037126,35.9644161695,-638.0,1194.0,34.6
2273,-72.2103477142,-232.4009591159,-72210.3477142276,-232400.9591159013,-120.8011602161,35.9226868672,-687.2,1537.5,39.2
3069,-76.1530053792,-231.7700856121,-76153.0053791523,-231770.0856120725,-120.8449633841,35.9280568449,-654.3,907.5,30.1
22636,-79.7802504309,-220.0989257912,-79780.2504308829,-220098.925791241,-120.8864182794,36.0327988232,-338.7,1810.6,42.6
8854,-77.178096372,-228.457999717,-77178.0963720327,-228457.9997169717,-120.8566688223,35.9577833893,-543.8,617.3,24.8
6069,-75.5221801528,-229.9563242886,-75522.1801527643,-229956.324288565,-120.8381422707,35.9444314819,-494.9,1135.3,33.7
8544,-78.1243342116,-228.6157180929,-78124.3342116146,-228615.7180929288,-120.8671553697,35.956286486,-547.4,1019.2,31.9
7719,-72.9200260939,-229.0888732208,-72920.0260939141,-229088.8732208004,-120.8093472721,35.9524421738,-557.4,914.7,30.2
1390,-76.389564839,-233.1106918077,-76389.5648390477,-233110.6918077086,-120.8474550573,35.9159720049,-948.4,1146.4,33.9
567,-75.1279143863,-233.9781428755,-75127.9143862719,-233978.1428754731,-120.8333746242,35.9082653096,-917.0,1510.4,38.9
13951,-70.7121378016,-225.8556465137,-70712.1378015563,-225855.6465136782,-120.7851399943,35.9817086115,-614.8,1632.5,40.4
3867,-78.1243342116,-231.2180712962,-78124.3342116146,-231218.0712962224,-120.8668912615,35.9328649195,-766.9,1044.2,32.3
9912,-76.4684179923,-227.9059854011,-76468.4179923462,-227905.9854011216,-120.8488467471,35.9628090136,-631.6,825.3,28.7
4670,-75.2856206929,-230.7449161684,-75285.6206928688,-230744.9161683508,-120.8354399617,35.9373527942,-504.8,1464.0,38.3
1353,-72.683466634,-233.1895509957,-72683.4666340186,-233189.5509956872,-120.8063347194,35.9155531765,-704.0,1076.2,32.8
8316,-72.6046134807,-228.7734364689,-72604.6134807201,-228773.436468886,-120.8058764008,35.9553053342,-567.8,1110.8,33.3
21862,-82.8555234095,-220.966376859,-82855.5234095241,-220966.3768590054,-120.9204911836,36.0247282866,-596.5,1201.5,34.7
4530,-75.9164459193,-230.8237753563,-75916.4459192568,-230823.7753563294,-120.8424320484,35.9365928042,-523.0,1151.7,33.9
8718,-76.1530053792,-228.536858905,-76153.0053791523,-228536.8589049502,-120.8452832223,35.9571564606,-582.3,616.8,24.8
9533,-70.8698441082,-228.1425629651,-70869.8441081533,-228142.5629650573,-120.7866802885,35.9611144177,-563.0,2093.4,45.8
12551,-71.8160819477,-226.5653792055,-71816.0819477352,-226565.3792054854,-120.7973306019,35.9752380699,-550.0,2267.5,47.6
543,-77.0203900654,-233.9781428755,-77020.3900654357,-233978.1428754731,-120.8543662474,35.9081136989,-1237.1,788.7,28.1
21209,-75.837592766,-221.5972503628,-75837.5927659583,-221597.2503628342,-120.8424668433,36.0196378273,-317.1,1159.3,34.0
8319,-72.3680540208,-228.7734364689,-72368.0540208246,-228773.436468886,-120.80325083,35.9553234024,-566.8,1426.7,37.8
4792,-76.2318585325,-230.6660569804,-76231.8585324508,-230666.0569803722,-120.8459475597,35.9379870245,-522.3,1240.6,35.2
9916,-76.1530053792,-227.9059854011,-76153.0053791523,-227905.9854011216,-120.845345658,35.9628343779,-651.3,873.6,29.6
15808,-83.0132297161,-224.83047707,-83013.2297161211,-224830.4770699564,-120.9218257436,35.9899384369,-738.8,1541.6,39.3
1989,-71.7372287944,-232.6375366798,-71737.2287944367,-232637.536679837,-120.7958892644,35.920593458,-717.4,3196.9,56.5
3345,-72.2892008675,-231.6123672361,-72289.2008675261,-231612.3672361154,-120.8021090551,35.9297784288,-638.2,1278.6,35.8
2610,-78.0454810583,-232.085522364,-78045.4810583161,-232085.5223639869,-120.8659284202,35.9250641458,-982.6,766.1,27.7
12062,-74.1816765467,-226.8019567694,-74181.67654669,-226801.9567694212,-120.8235702548,35.9729268597,-614.5,1872.4,43.3
3284,-77.0992432187,-231.6123672361,-77099.2432187342,-231612.3672361154,-120.8554776855,35.9293999741,-728.3,935.5,30.6
3618,-78.6763062847,-231.3757896722,-78676.306284704,-231375.7896721796,-120.8729996513,35.9313998354,-874.3,838.9,29.0
19639,-78.2820405182,-222.7012789945,-78282.0405182116,-222701.2789945345,-120.8695078194,36.0095031559,-437.6,753.5,27.4
15305,-74.2605297,-225.1459138219,-74260.5296999885,-225145.9138218708,-120.8246055495,35.9878250812,-473.6,1190.8,34.5
10629,-79.3859846644,-227.5116894612,-79385.9846643905,-227511.6894612286,-120.8812723947,35.9661181021,-671.1,1971.0,44.4
1785,-73.1565855538,-232.7952550558,-73156.5855538096,-232795.2550557942,-120.8116205885,35.9190656385,-660.5,863.5,29.4
20361,-76.389564839,-222.2281238667,-76389.5648390477,-222228.1238666629,-120.8485355581,36.0139157884,-339.1,803.7,28.3
11647,-70.8698441082,-227.0385343334,-70869.8441081533,-227038.534333357,-120.7867819869,35.9710507914,-586.9,2644.9,51.4
9251,-69.4504873488,-228.300281341,-69450.4873487804,-228300.2813410145,-120.7709113937,35.9597998668,-509.0,1540.6,39.3
4316,-72.3680540208,-230.9814937323,-72368.0540208246,-230981.4937322866,-120.8030432451,35.9354504494,-595.2,1041.3,32.3
18344,-78.9128657446,-223.4898708743,-78912.8657445995,-223489.8708743204,-120.8764332631,36.0023536847,-508.0,808.3,28.4
2475,-72.2103477142,-232.2432407399,-72210.3477142276,-232243.2407399441,-120.8011750029,35.9241063821,-679.1,1468.9,38.3
20277,-83.0132297161,-222.2281238667,-83013.2297161211,-222228.1238666629,-120.9221067964,36.0133591201,-585.2,1546.3,39.3
19345,-82.1458450298,-222.8589973705,-82145.8450298377,-222858.9973704917,-120.9124050911,36.0077569307,-642.7,2215.1,47.1
18995,-79.8591035842,-223.0955749344,-79859.1035841814,-223095.5749344274,-120.8869828628,36.0058230827,-608.7,877.5,29.6
10206,-77.0203900654,-227.7482670252,-77020.3900654357,-227748.2670251644,-120.8549894358,35.9641838492,-612.0,676.2,26.0
19005,-79.0705720512,-223.0955749344,-79070.5720511965,-223095.5749344274,-120.8782252671,36.0058891496,-521.5,775.8,27.9
15883,-77.0992432187,-224.83047707,-77099.2432187342,-224830.4770699564,-120.8561572077,35.9904375291,-462.0,692.1,26.3
11196,-70.4755783417,-227.2751118973,-70475.5783416608,-227275.1118972928,-120.7823834577,35.9689509383,-583.0,2190.0,46.8
10888,-70.8698441082,-227.4328302732,-70869.8441081533,-227432.83027325,-120.786745663,35.9675020929,-577.6,2459.5,49.6
19375,-79.7802504309,-222.8589973705,-79780.2504308829,-222858.9973704917,-120.8861316625,36.0079588733,-594.0,828.9,28.8
9233,-70.8698441082,-228.300281341,-70869.8441081533,-228300.2813410145,-120.7866657623,35.9596949312,-560.5,2058.5,45.4
1481,-75.9952990726,-233.0318326197,-75995.2990725553,-233031.83261973,-120.8430891392,35.9167134002,-868.2,1544.7,39.3
8250,-77.8089215984,-228.7734364689,-77808.9215984206,-228773.436468886,-120.8636386371,35.9548929182,-528.5,886.6,29.8
2484,-71.5006693345,-232.2432407399,-71500.6693345412,-232243.2407399441,-120.7933014788,35.924160094,-701.5,3194.9,56.5
3670,-74.5759423132,-231.3757896722,-74575.9423131824,-231375.7896721796,-120.8275040034,35.9317308048,-537.1,2314.6,48.1
6064,-75.9164459193,-229.9563242886,-75916.4459192568,-229956.324288565,-120.8425175874,35.9444000295,-492.2,1145.2,33.8
13025,-70.7121378016,-226.3288016415,-70712.1378015563,-226328.8016415497,-120.785096491,35.9774501976,-607.9,2334.3,48.3
12824,-74.4970891599,-226.4076608295,-74497.0891598839,-226407.6608295283,-120.8271099992,35.9764508224,-611.5,2330.8,48.3
5262,-71.3429630279,-230.4294794164,-71342.9630279442,-230429.4794164365,-120.7917198491,35.9404963084,-591.6,1114.9,33.4
7353,-78.4397468248,-229.2465915968,-78439.7468248086,-229246.5915967576,-120.8705918539,35.9505825439,-565.6,1017.8,31.9
19847,-80.7264882705,-222.5435606186,-80726.4882704648,-222543.5606185773,-120.8966741856,36.0107176701,-647.2,1291.5,35.9
11459,-73.7085576269,-227.1173935213,-73708.557626899,-227117.3935213356,-120.8182876917,35.9701247842,-591.7,1279.9,35.8
10158,-80.8053414238,-227.7482670252,-80805.3414237633,-227748.2670251644,-120.8970030484,35.9638690946,-867.2,4428.0,66.5
2510,-77.6512152918,-232.164381552,-77651.2152918236,-232164.3815519655,-120.8615462625,35.9243867219,-941.3,789.5,28.1
804,-72.9988792472,-233.7415653115,-72998.8792472126,-233741.5653115374,-120.8097813646,35.9105606516,-746.7,1112.0,33.3
711,-74.6547954665,-233.8204244995,-74654.7954664809,-233820.4244995159,-120.8281419871,35.9097221463,-832.1,1230.8,35.1
3661,-75.2856206929,-231.3757896722,-75285.6206928688,-231375.7896721796,-120.835378278,35.9316747889,-548.5,1436.5,37.9
16601,-79.9379567375,-224.4361811301,-79937.9567374799,-224436.1811300635,-120.8877192072,35.9937511855,-630.3,942.7,30.7
5424,-69.6081936554,-230.3506202285,-69608.1936553774,-230350.6202284579,-120.7724764499,35.9413348609,-535.1,1306.3,36.1
9007,-76.9415369121,-228.379140529,-76941.5369121372,-228379.1405289931,-120.8540510641,35.9585123379,-559.7,598.5,24.5
20799,-75.9952990726,-221.9126871147,-75995.2990725553,-221912.6871147486,-120.8441874828,36.0167863354,-323.9,784.8,28.0
8119,-76.4684179923,-228.8522956569,-76468.4179923462,-228852.2956568646,-120.8487527092,35.9542921335,-537.0,645.4,25.4
17836,-74.8913549264,-223.8053076262,-74891.3549263764,-223805.3076262348,-120.8317406089,35.99984085,-373.2,781.8,28.0
2425,-76.1530053792,-232.2432407399,-76153.0053791523,-232243.2407399441,-120.8449165988,35.9237983236,-737.4,1162.6,34.1
9336,-74.5759423132,-228.221422153,-74575.9423131824,-228221.4221530359,-120.8278096051,35.9601206659,-644.9,954.4,30.9
1539,-71.4218161812,-233.0318326197,-71421.8161812427,-233031.83261973,-120.7923535212,35.9170684379,-750.5,5452.6,73.8
3308,-75.2067675396,-231.6123672361,-75206.7675395704,-231612.3672361154,-120.8344802544,35.9295517821,-568.6,1611.3,40.1
1852,-75.2067675396,-232.7163958678,-75206.7675395704,-232716.3958678156,-120.8343724489,35.9196152149,-711.7,2132.9,46.2
5804,-73.471998167,-230.1140426645,-73471.9981670035,-230114.0426645222,-120.8153755139,35.9431728983,-526.1,1436.9,37.9
9617,-76.0741522259,-228.0637037771,-76074.1522258538,-228063.7037770788,-120.8444547917,35.9614212248,-641.1,781.3,28.0
17629,-79.9379567375,-223.8841668142,-79937.9567374799,-223884.1668142134,-120.8877766078,35.9987192413,-626.6,1010.2,31.8
21742,-78.4397468248,-221.124095235,-78439.7468248086,-221124.0952349626,-120.8714204369,36.0236844329,-375.6,743.3,27.3
16534,-73.3931450137,-224.515040318,-73393.145013705,-224515.0403180421,-120.8150346141,35.9935704182,-407.4,1562.8,39.5
9556,-80.8841945771,-228.0637037771,-80884.1945770618,-228063.7037770788,-120.8978451689,35.9610234365,-903.0,4596.6,67.8
21723,-79.9379567375,-221.124095235,-79937.9567374799,-221124.0952349626,-120.8880637223,36.023559314,-464.9,830.2,28.8
22333,-81.5938729567,-220.4932217311,-81593.8729567482,-220493.2217311339,-120.9065258806,36.0290959438,-505.4,1105.9,33.3
2164,-73.0777324005,-232.4798183039,-73077.7324005111,-232479.8183038798,-120.8107757376,35.9219107429,-648.8,898.4,30.0
13129,-74.6547954665,-226.2499424536,-74654.7954664809,-226249.9424535712,-120.8288761658,35.9778578941,-609.4,2479.5,49.8
21869,-82.3035513364,-220.966376859,-82303.5513364347,-220966.3768590054,-120.9143593797,36.0247763575,-579.1,1618.1,40.2
3148,-69.9236062686,-231.7700856121,-69923.6062685714,-231770.0856120725,-120.7758476785,35.9285361012,-651.2,5323.6,73.0
109,-72.8411729406,-234.6878755673,-72841.1729406156,-234687.8755672804,-120.8079425473,35.9020555937,-888.9,1159.3,34.0
21401,-83.4863486359,-221.3606727989,-83486.3486359121,-221360.6727988984,-120.9274560998,36.0211244105,-599.3,1022.5,32.0
14181,-77.0203900654,-225.6979281377,-77020.3900654357,-225697.928137721,-120.8551947346,35.9826369229,-549.3,996.7,31.6
18245,-75.9164459193,-223.5687300623,-75916.4459192568,-223568.730062299,-120.8431480007,36.0018885287,-368.6,955.7,30.9
10012,-80.4899288106,-227.8271262131,-80489.9288105694,-227827.126213143,-120.8934936776,35.9631861658,-830.0,3820.9,61.8
9331,-74.9702080797,-228.221422153,-74970.2080796749,-228221.4221530359,-120.8321858189,35.9600896005,-656.7,784.4,28.0
18328,-80.1745161974,-223.4898708743,-80174.5161973754,-223489.8708743204,-120.8904447668,36.0022478774,-645.4,1056.9,32.5
16690,-72.9200260939,-224.4361811301,-72920.0260939141,-224436.1811300635,-120.8097883405,35.9943166343,-417.0,2693.2,51.9
4131,-76.9415369121,-231.0603529203,-76941.5369121372,-231060.3529202652,-120.8537830593,35.9343810224,-610.9,1248.6,35.3
14534,-73.7085576269,-225.5402097618,-73708.557626899,-225540.2097617638,-120.8184388383,35.9843194742,-479.8,1209.1,34.8
5039,-78.0454810583,-230.5083386044,-78045.4810583161,-230508.3386044151,-120.8660882726,35.9392591373,-623.1,1216.0,34.9
1891,-72.1314945609,-232.7163958678,-72131.4945609292,-232716.3958678156,-120.8002558573,35.9198538278,-706.0,1981.8,44.5
7077,-76.9415369121,-229.4043099727,-76941.5369121372,-229404.3099727148,-120.8539485719,35.9492856979,-505.5,777.7,27.9
16116,-82.6978171029,-224.672758694,-82697.8171029272,-224672.7586939992,-120.9183404074,35.9913854304,-736.3,1098.7,33.1
10789,-78.6763062847,-227.4328302732,-78676.306284704,-227432.83027325,-120.8734026904,35.9668869437,-613.5,1069.3,32.7
7917,-80.6476351172,-228.9311548448,-80647.6351171663,-228931.1548448432,-120.8951285165,35.9532364586,-933.3,2481.4,49.8
8091,-78.6763062847,-228.8522956569,-78676.306284704,-228852.2956568646,-120.8732575535,35.9541116677,-590.3,1258.0,35.5
11311,-73.3931450137,-227.1962527093,-73393.145013705,-227196.2527093142,-120.8147787359,35.9694394956,-572.9,1006.0,31.7
21657,-78.0454810583,-221.2029544229,-78045.4810583161,-221202.9544229412,-120.8670326044,36.0230072525,-371.7,728.8,27.0
4084,-70.7909909549,-231.1392121082,-70790.9909548548,-231139.2121082438,-120.7855294316,35.93414986,-629.9,1348.7,36.7
4895,-78.6763062847,-230.5871977924,-78676.306284704,-230587.1977923936,-120.8730802293,35.9384973148,-710.1,931.7,30.5
9171,-75.7587396127,-228.300281341,-75758.7396126598,-228300.2813410145,-120.8409304718,35.9593172382,-632.8,645.1,25.4
12814,-75.2856206929,-226.4076608295,-75285.6206928688,-226407.6608295283,-120.8358642834,35.9763885806,-658.7,2594.0,50.9
9435,-78.5974531314,-228.1425629651,-78597.4531314055,-228142.5629650573,-120.8724548722,35.9605058515,-595.9,1319.9,36.3
6835,-72.8411729406,-229.5620283487,-72841.1729406156,-229562.028348672,-120.8084273358,35.9481897531,-546.7,1079.2,32.9
22009,-77.8089215984,-220.887517671,-77808.9215984206,-220887.5176710269,-120.8644366846,36.0258655443,-353.6,725.3,26.9
16117,-82.6189639496,-224.672758694,-82618.9639496286,-224672.7586939992,-120.9174648158,35.9913923013,-739.8,1023.3,32.0
7640,-79.1494252045,-229.0888732208,-79149.425204495,-229088.8732208004,-120.8784842462,35.9519431076,-661.0,1247.7,35.3
15796,-71.9737882543,-224.9093362579,-71973.7882543322,-224909.3362579351,-120.7992364277,35.9901305243,-504.2,2453.4,49.5
7885,-71.5006693345,-229.0100140328,-71500.6693345412,-229010.0140328218,-120.7936017471,35.9532599119,-562.6,2175.5,46.6
6700,-71.894935101,-229.6408875367,-71894.9351010337,-229640.8875366506,-120.797918654,35.9475521538,-563.8,1592.5,39.9
5299,-79.4648378177,-230.3506202285,-79464.8378176889,-230350.6202284579,-120.881854573,35.9405608673,-812.0,1087.1,33.0
13972,-81.2784603436,-225.7767873257,-81278.4603435543,-225776.7873256996,-120.9024630379,35.9815719541,-773.9,894.2,29.9
16121,-82.3035513364,-224.672758694,-82303.5513364347,-224672.7586939992,-120.9139624478,35.9914197197,-749.5,781.7,28.0
5992,-70.0813125752,-230.0351834765,-70081.3125751684,-230035.1834765435,-120.7777553651,35.9441390516,-545.0,981.5,31.3
19832,-81.9092855699,-222.5435606186,-81909.2855699422,-222543.5606185773,-120.909811375,36.0106162527,-643.4,2471.6,49.7
15345,-83.249789176,-225.0670546339,-83249.7891760166,-225067.0546338922,-120.9244268525,35.9877885387,-756.3,2296.2,47.9
20253,-75.9952990726,-222.3069830546,-75995.2990725553,-222306.9830546416,-120.8441484855,36.0132377463,-327.9,749.9,27.4
21115,-83.249789176,-221.5972503628,-83249.7891760166,-221597.2503628342,-120.9248026746,36.0190160775,-593.9,1241.5,35.2
15615,-74.1028233934,-224.9881954459,-74102.8233933915,-224988.1954459136,-120.8228696314,35.9892568727,-452.1,944.6,30.7
17252,-75.2067675396,-224.1207443781,-75206.7675395704,-224120.7443781491,-120.8352125281,35.9969769937,-405.7,893.3,29.9
17295,-83.3286423293,-224.0418851902,-83328.6423293151,-224041.8851901706,-120.9254135141,35.9970079898,-626.7,1217.3,34.9
2984,-74.1028233934,-231.8489448001,-74102.8233933915,-231848.9448000512,-120.8222089505,35.9275093328,-573.9,2460.3,49.6
15069,-80.5687819639,-225.2247730098,-80568.7819638678,-225224.7730098494,-120.8946415369,35.9866005737,-699.0,731.6,27.0
4835,-72.8411729406,-230.6660569804,-72841.1729406156,-230666.0569803722,-120.8083228707,35.938253269,-559.4,1037.7,32.2
18714,-81.5150198034,-223.2532933104,-81515.0198034498,-223253.2933103846,-120.905357037,36.0042627733,-683.8,1848.4,43.0
16638,-77.0203900654,-224.4361811301,-77020.3900654357,-224436.1811300635,-120.8553211214,35.993992565,-431.3,766.5,27.7
7344,-79.1494252045,-229.2465915968,-79149.425204495,-229246.5915967576,-120.8784680268,35.9505236257,-665.6,1101.7,33.2
11557,-77.966627905,-227.0385343334,-77966.6279050176,-227038.534333357,-120.8655647977,35.9704941938,-601.0,755.1,27.5
8513,-80.5687819639,-228.6157180929,-80568.7819638678,-228615.7180929288,-120.8942863807,35.9560821098,-897.4,3001.7,54.8
17770,-80.0956630441,-223.8053076262,-80095.6630440769,-223805.3076262348,-120.88953618,35.9994156583,-641.5,1049.2,32.4
5529,-72.4469071741,-230.2717610405,-72446.9071741231,-230271.7610404793,-120.8039849941,35.9418321938,-561.0,909.3,30.2
5073,-75.3644738462,-230.5083386044,-75364.4738461673,-230508.3386044151,-120.8363381029,35.9394757841,-496.9,1396.1,37.4
11410,-77.5723621385,-227.1173935213,-77572.3621385251,-227117.3935213356,-120.8611800532,35.9698167738,-612.0,717.5,26.8
3880,-77.0992432187,-231.2180712962,-77099.2432187342,-231218.0712962224,-120.8555171631,35.9329487276,-651.6,1183.9,34.4
17919,-79.543690971,-223.7264484383,-79543.6909709874,-223726.4484382562,-120.8834145377,36.0001718291,-582.5,871.0,29.5
21382,-77.4935089852,-221.4395319869,-77493.5089852266,-221439.531986877,-120.8608770416,36.0209233805,-370.2,762.8,27.6
2298,-78.1243342116,-232.3220999279,-78124.3342116146,-232322.0999279227,-120.8667792642,35.9229284018,-1056.6,849.9,29.2
7150,-71.1852567213,-229.4043099727,-71185.2567213472,-229404.3099727148,-120.7900646064,35.9497348888,-561.6,1839.9,42.9
4785,-76.7838306055,-230.6660569804,-76783.8306055402,-230666.0569803722,-120.8520724841,35.9379425362,-548.8,1337.1,36.6
17165,-82.0669918765,-224.1207443781,-82066.9918765392,-224120.7443781491,-120.9113945961,35.9964082651,-709.9,1080.9,32.9
1462,-77.4935089852,-233.0318326197,-77493.5089852266,-233031.83261973,-120.8597093242,35.9165923049,-1126.6,1059.4,32.5
8766,-72.3680540208,-228.536858905,-72368.0540208246,-228536.8589049502,-120.8032730776,35.9574526339,-569.6,1442.9,38.0
21977,-80.332222504,-220.887517671,-80332.2225039724,-220887.5176710269,-120.892468265,36.0256551269,-465.0,936.7,30.6
21629,-80.2533693507,-221.2029544229,-80253.3693506739,-221202.9544229412,-120.8915593267,36.0228229602,-496.8,907.6,30.1
7225,-76.9415369121,-229.3254507847,-76941.5369121372,-229325.4507847362,-120.853956455,35.9499954411,-506.9,759.2,27.6
16215,-74.8913549264,-224.672758694,-74891.3549263764,-224672.7586939992,-120.8316561031,35.992033862,-454.4,1063.1,32.6
7053,-78.8340125913,-229.4043099727,-78834.012591301,-229404.3099727148,-120.8749513528,35.9491303936,-619.1,927.7,30.5
1360,-72.1314945609,-233.1895509957,-72131.4945609292,-233189.5509956872,-120.8002115521,35.9155952689,-732.2,2508.9,50.1
11204,-81.8304324166,-227.1962527093,-81830.4324166437,-227196.2527093142,-120.908440389,35.9687493801,-930.3,6148.4,78.4
2675,-72.9200260939,-232.085522364,-72920.0260939141,-232085.5223639869,-120.8090634484,35.9254716525,-636.6,989.2,31.5
5962,-72.4469071741,-230.0351834765,-72446.9071741231,-230035.1834765435,-120.8040072581,35.9439614417,-556.4,1032.9,32.1
12922,-78.8340125913,-226.3288016415,-78834.012591301,-226328.8016415497,-120.8752664669,35.9768101146,-590.8,1008.9,31.8
6483,-77.4146558319,-229.7197467246,-77414.6558319282,-229719.7467246292,-120.85916755,35.9464082509,-516.2,930.1,30.5
16837,-72.9988792472,-224.3573219421,-72998.8792472126,-224357.3219420849,-120.8106714625,35.9950202974,-409.6,2728.1,52.2
8733,-74.9702080797,-228.536858905,-74970.2080796749,-228536.8589049502,-120.832155087,35.9572506363,-623.8,788.1,28.1
14479,-78.0454810583,-225.5402097618,-78045.4810583161,-225540.2097617638,-120.8665921937,35.9839726059,-513.2,915.0,30.2
14063,-74.1028233934,-225.7767873257,-74102.8233933915,-225776.7873256996,-120.8227936371,35.9821595645,-522.6,1718.9,41.5
19416,-76.5472711456,-222.8589973705,-76547.2711456447,-222858.9973704917,-120.8502244241,36.0082253202,-352.2,829.1,28.8
7524,-76.6261242989,-229.1677324088,-76626.1242989432,-229167.732408779,-120.8504716531,35.9514404447,-512.7,738.7,27.2
6685,-73.0777324005,-229.6408875367,-73077.7324005111,-229640.8875366506,-120.8110451748,35.9474618219,-540.3,1078.2,32.8
11519,-80.9630477304,-227.0385343334,-80963.0477303603,-227038.534333357,-120.8988282985,35.9702432504,-830.1,3561.2,59.7
18884,-78.4397468248,-223.1744341224,-78439.7468248086,-223174.434122406,-120.8712111313,36.0052318115,-456.8,819.9,28.6
4622,-79.0705720512,-230.7449161684,-79070.5720511965,-230744.9161683508,-120.8774389962,35.9370450617,-797.6,932.3,30.5
993,-75.837592766,-233.5049877476,-75837.5927659583,-233504.9877476016,-120.8412930652,35.9124674588,-936.1,1659.9,40.7
19970,-80.2533693507,-222.4647014306,-80253.3693506739,-222464.7014305987,-120.8914275359,36.0114675402,-617.1,842.2,29.0
2265,-72.8411729406,-232.4009591159,-72841.1729406156,-232400.9591159013,-120.8081587657,35.9226386789,-658.1,790.6,28.1
1270,-72.7623197873,-233.2684101837,-72762.3197873171,-233268.4101836658,-120.8072020088,35.9148373767,-705.8,1012.2,31.8
9180,-75.049061233,-228.300281341,-75049.0612329734,-228300.2813410145,-120.8330533699,35.9593736272,-649.8,751.5,27.4
10582,-71.1852567213,-227.5905486492,-71185.2567213472,-227590.5486492072,-120.7902323903,35.9660590024,-571.6,2649.5,51.5
