,xkm,ykm,xm,ym,Longitude,Latitude,mean_pred,var_pred,sigma_pred
16796,-81.0788599569,-225.8977240158,-81078.8599568935,-225897.724015759,-120.9002341888,35.980500611,-189.0,544.8,23.3
7632,-77.9072622892,-230.6910011144,-77907.2622891778,-230691.0011144479,-120.8645360293,35.9376264956,-185.8,590.9,24.3
6801,-71.4093548724,-231.2321775611,-71409.3548723944,-231232.177561074,-120.7923821428,35.9332668315,-83.8,651.9,25.5
24807,-79.9958753874,-221.4910015218,-79995.8753874296,-221491.001521803,-120.8886689212,36.0202523689,-65.8,749.4,27.4
20289,-74.4262404588,-224.1968837549,-74426.2404587581,-224196.8837549338,-120.8265374155,35.9963533096,125.0,1195.8,34.6
21464,-76.6695656384,-223.5783963874,-76669.5656383619,-223578.396387361,-120.8515109345,36.0017409547,65.7,1273.1,35.7
5116,-70.790506547,-232.3145304543,-70790.5065469865,-232314.5304543264,-120.7854160172,35.923571681,-99.5,1754.3,41.9
4906,-69.3980978148,-232.4691522962,-69398.0978148186,-232469.1522962196,-120.7699540883,35.9222828322,-73.6,3072.8,55.4
8353,-74.8130206621,-230.3044465097,-74813.0206621381,-230304.4465097149,-120.8302386187,35.941354477,-127.3,239.5,15.5
19349,-75.4318689875,-224.6607492806,-75431.868987546,-224660.7492806134,-120.8376592894,35.9920991188,72.9,1660.8,40.8
17996,-72.0282031978,-225.3565475691,-72028.2031978024,-225356.5475691328,-120.7997987599,35.9861015001,90.8,1535.8,39.2
21592,-77.9072622892,-223.5010854664,-77907.2622891778,-223501.0854664144,-120.8652641748,36.0023358873,-42.7,411.9,20.3
510,-75.1224448248,-236.1800765017,-75122.4448248421,-236180.0765016562,-120.8330993293,35.8884474172,-106.8,1604.6,40.1
5734,-77.3657700044,-231.8506649286,-77365.7700044458,-231850.6649286468,-120.8584109123,35.9272335546,-160.3,1423.2,37.7
14762,-72.5696954825,-226.980076909,-72569.6954825343,-226980.0769090113,-120.8056579935,35.9714484273,-23.4,854.7,29.2
23376,-74.7356646215,-222.4960434941,-74735.6646214621,-222496.0434941087,-120.8301389205,36.0116363364,153.3,709.4,26.6
21165,-77.1337018824,-223.7330182293,-77133.7018824179,-223733.0182292542,-120.8566499493,36.0003117468,28.7,834.3,28.9
14404,-76.6695656384,-227.1346987509,-76669.5656383619,-227134.6987509044,-120.8511563529,35.9697344028,-161.0,670.3,25.9
2045,-74.7356646215,-234.6338580827,-74735.6646214621,-234633.8580827242,-120.8289601249,35.9023945721,-126.8,1038.1,32.2
7192,-71.0999307097,-231.0002447982,-71099.9307096904,-231000.2447982342,-120.7889702437,35.9353775137,-66.4,969.1,31.1
14177,-70.7131505063,-227.2893205928,-70713.1505063105,-227289.3205927976,-120.7850194348,35.9688053838,16.5,1720.3,41.5
16837,-77.9072622892,-225.8977240158,-77907.2622891778,-225897.724015759,-120.8650213234,35.9807663534,-118.8,455.5,21.3
8504,-73.884748174,-230.2271355888,-73884.7481740262,-230227.1355887683,-120.8199450376,35.9421230005,-116.8,711.7,26.7
7668,-75.1224448248,-230.6910011144,-75122.4448248421,-230691.0011144479,-120.8336345629,35.9378509688,-131.8,205.5,14.3
23332,-78.1393304112,-222.4960434941,-78139.3304112058,-222496.0434941087,-120.8679436424,36.011362006,-23.9,613.7,24.8
3629,-76.6695656384,-233.3195724266,-76669.5656383619,-233319.5724266322,-120.8505403922,35.9140694451,-138.9,2450.6,49.5
10062,-76.282785435,-229.3767154584,-76282.7854349819,-229376.7154583558,-120.8466404331,35.9495872269,-160.1,249.5,15.8
14062,-79.609095184,-227.2893205928,-79609.0951840496,-227289.3205927976,-120.8837720356,35.9681007343,-189.2,532.6,23.1
12963,-71.1772867504,-227.9078079604,-71177.2867503664,-227907.8079603704,-120.7901145689,35.9632042316,-13.2,1757.5,41.9
2528,-71.7961350758,-234.247303478,-71796.1350757744,-234247.3034779913,-120.7963927528,35.9061005084,-159.0,1876.4,43.3
7767,-77.8299062485,-230.6136901935,-77829.9062485018,-230613.6901935012,-120.8636854729,35.938328654,-185.3,419.2,20.5
21782,-74.2715283774,-223.4237745455,-74271.5283774061,-223423.7745454679,-120.8248940533,36.0033233444,156.9,1332.3,36.5
19685,-73.42061193,-224.5061274387,-73420.6119299702,-224506.1274387202,-120.8153404718,35.993648508,137.9,927.2,30.4
7556,-73.4979679706,-230.7683120354,-73497.9679706462,-230768.3120353945,-120.8156012452,35.9372823229,-115.2,873.5,29.6
20300,-73.5753240113,-224.1968837549,-73575.3240113222,-224196.8837549338,-120.81708807,35.9964196934,149.8,1262.1,35.5
6099,-77.2884139638,-231.6187321658,-77288.4139637698,-231618.732165807,-120.8575759329,35.9293273062,-163.8,1098.5,33.1
13473,-78.3713985332,-227.5985642766,-78371.3985332338,-227598.564276584,-120.8700011512,35.9654205636,-135.2,384.3,19.6
21138,-79.2223149807,-223.7330182293,-79222.3149806697,-223733.0182292542,-120.8798448548,36.0001395987,-74.1,372.5,19.3
12830,-69.8622340589,-227.9851188813,-69862.2340588746,-227985.118881317,-120.775510259,35.9626061501,26.0,288.1,17.0
9526,-72.1055592385,-229.6859591421,-72105.5592384784,-229685.9591421422,-120.8002519117,35.9471305229,-56.3,914.7,30.2
26251,-81.0015039162,-220.1767158657,-81001.5039162175,-220176.7158657108,-120.8999783062,36.0319951881,-35.1,1318.1,36.3
7077,-69.9395900996,-231.0775557192,-69939.5900995506,-231077.5557191808,-120.7760879207,35.9347678941,-35.4,1604.2,40.1
18299,-72.5696954825,-225.2019257272,-72569.6954825343,-225201.9257272396,-120.8058257762,35.9874518269,101.2,1559.4,39.5
24189,-76.6695656384,-221.9548670475,-76669.5656383619,-221954.8670474826,-120.8516729069,36.0163524508,88.4,940.7,30.7
24751,-76.050717313,-221.5683124427,-76050.717312954,-221568.3124427495,-120.8448371468,36.019881194,124.0,687.0,26.2
21527,-71.7961350758,-223.5783963874,-71796.1350757744,-223578.396387361,-120.7973880626,36.0021223714,250.6,2184.2,46.7
10270,-71.6414229944,-229.2994045374,-71641.4229944224,-229299.4045374092,-120.7951369921,35.9506447333,-42.5,1446.1,38.0
14671,-79.609095184,-226.980076909,-79609.0951840496,-226980.0769090113,-120.8838040374,35.9708839295,-176.4,601.4,24.5
16732,-74.1168162961,-225.9750349367,-74116.8162960542,-225975.0349367055,-120.8229298922,35.9803742432,3.7,1550.9,39.4
9727,-79.2996710213,-229.5313373002,-79299.6710213456,-229531.337300249,-120.8801061511,35.9479483405,-207.8,869.1,29.5
2483,-75.2771569062,-234.247303478,-75277.156906194,-234247.3034779913,-120.8350037521,35.9058309449,-128.0,1666.0,40.8
12439,-76.8242777197,-228.1397407232,-76824.2777197139,-228139.7407232102,-120.8527734586,35.9606764559,-157.9,340.8,18.5
12191,-72.8017636046,-228.2943625651,-72801.7636045623,-228294.3625651034,-120.8081098899,35.9596019596,-103.3,543.0,23.3
14087,-77.6751941671,-227.2893205928,-77675.1941671498,-227289.3205927976,-120.8623042346,35.9682610131,-158.7,410.9,20.3
5120,-70.4810823843,-232.3145304543,-70481.0823842825,-232314.5304543264,-120.7819831325,35.923594702,-92.7,2093.9,45.8
1408,-72.6470515232,-235.2523454503,-72647.0515232103,-235252.345450297,-120.8057362794,35.8969899888,-162.9,473.7,21.8
23011,-73.5753240113,-222.7279762569,-73575.3240113222,-222727.9762569485,-120.8172286802,36.009639705,194.4,2446.7,49.5
2697,-73.0338317266,-234.0926816361,-73033.8317265903,-234092.6816360981,-120.8101357944,35.907397783,-145.0,1039.1,32.2
24735,-77.2884139638,-221.5683124427,-77288.4139637698,-221568.3124427495,-120.858585806,36.0197811242,50.8,1158.5,34.0
11433,-73.5753240113,-228.6809171698,-73575.3240113222,-228680.9171698364,-120.8166591383,35.9560632613,-111.3,309.4,17.6
16841,-77.5978381265,-225.8977240158,-77597.8381264738,-225897.724015759,-120.861585909,35.9807917119,-118.5,613.0,24.8
8431,-68.7792494894,-230.3044465097,-68779.2494894107,-230304.4465097149,-120.7632817728,35.9418108632,9.0,707.4,26.6
1104,-72.1055592385,-235.5615891341,-72105.5592384784,-235561.5891340834,-120.7997018862,35.894247919,-175.1,1352.6,36.8
24455,-82.1618445264,-221.7229342846,-82161.8445263574,-221722.9342846428,-120.91270426,36.0179798421,-114.8,1906.4,43.7
18617,-72.0282031978,-225.0473038853,-72028.2031978024,-225047.3038853464,-120.7998277279,35.9888846889,119.0,1590.2,39.9
3782,-72.8017636046,-233.2422615057,-72801.7636045623,-233242.2615056856,-120.8076420359,35.9150697006,-138.1,254.3,15.9
5503,-76.8242777197,-232.0052867705,-76824.2777197139,-232005.28677054,-120.8523876925,35.9258858914,-142.4,820.6,28.6
2922,-70.2490142623,-233.9380597942,-70249.0142622546,-233938.0597942049,-120.7792604169,35.9089995399,-145.3,2523.1,50.2
25545,-77.4431260451,-220.9498250752,-77443.1260451218,-220949.8250751768,-120.8603667342,36.02533474,31.1,513.3,22.7
11916,-70.8678625877,-228.448984407,-70867.8625876625,-228448.9844069966,-120.7866300731,35.9583567306,-10.5,1500.2,38.7
21254,-81.6203522416,-223.6557073083,-81620.3522416254,-223655.7073083077,-120.9064841218,36.0006320613,-147.6,1444.7,38.0
15544,-71.0999307097,-226.5935223043,-71099.9307096904,-226593.5223042782,-120.7893773749,35.9750387166,25.5,1776.1,42.1
21651,-73.3432558893,-223.5010854664,-73343.2558892942,-223501.0854664144,-120.8145773617,36.0026997899,184.9,2147.6,46.3
3994,-72.4923394419,-233.0876396638,-72492.3394418583,-233087.6396637924,-120.8042240875,35.9164850255,-134.1,753.2,27.4
24704,-79.6864512247,-221.5683124427,-79686.4512247256,-221568.3124427495,-120.88522373,36.0195826423,-56.6,837.3,28.9
21908,-75.5092250282,-223.3464636245,-75509.225028222,-223346.4636245212,-120.8386473705,36.0039214055,123.1,719.5,26.8
7678,-74.3488844181,-230.6910011144,-74348.8844180821,-230691.0011144479,-120.8250507906,35.9379118726,-126.2,314.5,17.7
8339,-75.8960052316,-230.3044465097,-75896.005231602,-230304.4465097149,-120.8422564284,35.9412685019,-154.2,265.7,16.3
10888,-69.7075219775,-228.9901608536,-69707.5219775226,-228990.1608536228,-120.773701901,35.9535719929,8.7,1214.4,34.8
12242,-68.8566055301,-228.2943625651,-68856.6055300867,-228294.3625651034,-120.764320028,35.9598964135,28.9,1683.4,41.0
6653,-73.0338317266,-231.309488482,-73033.8317265903,-231309.4884820206,-120.8103996816,35.9324474248,-114.3,1041.6,32.3
23848,-75.8960052316,-222.1867998103,-75896.005231602,-222186.7998103223,-120.8430574678,36.0143273253,132.7,477.6,21.9
26372,-78.3713985332,-220.0220940238,-78371.3985332338,-220022.0940238176,-120.8707736091,36.0336077879,80.8,503.0,22.4
2407,-74.1168162961,-234.3246143989,-74116.8162960542,-234324.6143989379,-120.822126013,35.9052263887,-133.3,464.0,21.5
6349,-77.1337018824,-231.4641103239,-77133.7018824179,-231464.1103239138,-120.8558748611,35.9307315218,-165.4,779.0,27.9
20942,-71.254642791,-223.8876400711,-71254.6427910424,-223887.6400711474,-120.7913457107,35.9993800352,269.9,1255.8,35.4
11574,-74.1941723367,-228.6036062489,-74194.1723367302,-228603.6062488898,-120.8235352376,35.95671089,-137.1,866.2,29.4
11185,-69.7075219775,-228.8355390117,-69707.5219775226,-228835.5390117296,-120.7737159062,35.9549636166,11.0,1115.3,33.4
14456,-72.6470515232,-227.1346987509,-72647.0515232103,-227134.6987509044,-120.8065021453,35.9700509011,-36.4,854.4,29.2
17024,-75.4318689875,-225.8204130948,-75431.868987546,-225820.4130948124,-120.8375455281,35.9816621931,-23.9,1952.6,44.2
19735,-81.4656401603,-224.4288165178,-81465.6401602734,-224428.8165177736,-120.9046840485,35.9936874967,-154.7,640.6,25.3
3746,-75.5865810689,-233.2422615057,-75586.581068898,-233242.2615056856,-120.8385344264,35.9148520973,-131.4,1651.7,40.6
17721,-81.3109280789,-225.4338584901,-81310.9280789214,-225433.8584900794,-120.9028597758,35.9846555042,-175.7,326.4,18.1
1154,-74.1941723367,-235.4842782131,-74194.1723367302,-235484.2782131368,-120.8228723843,35.8947828881,-125.3,1540.1,39.2
9921,-75.7412931502,-229.4540263793,-75741.29315025,-229454.0263793024,-120.8406232762,35.9489347844,-174.9,195.7,14.0
25980,-82.1618445264,-220.4859595495,-82161.8445263574,-220485.9595494972,-120.9128365579,36.0291122546,-76.2,612.6,24.8
25424,-79.4543831027,-221.0271359961,-79454.3831026976,-221027.1359961234,-120.8827018432,36.0244725643,3.8,837.3,28.9
18618,-71.9508471571,-225.0473038853,-71950.8471571264,-225047.3038853464,-120.7989687786,35.9888905592,119.6,1546.4,39.3
2462,-69.8622340589,-234.3246143989,-69862.2340588746,-234324.6143989379,-120.7749350734,35.9055489213,-154.3,2248.1,47.4
21018,-76.9789898011,-223.8103291502,-76978.9898010659,-223810.3291502008,-120.8549240617,35.9996285268,44.6,954.7,30.9
21822,-82.1618445264,-223.3464636245,-82161.8445263574,-223346.4636245212,-120.9125306772,36.0033684467,-148.2,1944.5,44.1
12298,-76.1280733536,-228.2170516442,-76128.07335363,-228217.0516441568,-120.8450381353,35.9600367569,-159.2,593.9,24.4
11656,-79.377027062,-228.5262953279,-79377.0270620216,-228526.2953279432,-120.8810682932,35.9569873485,-190.7,938.4,30.6
17574,-80.6920797535,-225.511169411,-80692.0797535135,-225511.169411026,-120.8959805099,35.9840125509,-175.2,539.5,23.2
20492,-70.6357944656,-224.119572834,-70635.7944656345,-224119.5728339872,-120.7844518568,35.9973389409,302.6,65.8,8.1
19180,-76.514853557,-224.7380602016,-76514.8535570099,-224738.06020156,-120.8496773329,35.9913165905,53.8,1006.3,31.7
17055,-73.0338317266,-225.8204130948,-73033.8317265903,-225820.4130948124,-120.8109206301,35.9818498272,47.7,1224.0,35.0
18644,-81.9297764043,-224.9699929644,-81929.7764043294,-224969.9929643998,-120.9097803439,35.9887770032,-165.3,358.9,18.9
1852,-69.8622340589,-234.8657908456,-69862.2340588746,-234865.790845564,-120.7748860117,35.9006780948,-175.9,1385.4,37.2
14633,-70.7131505063,-227.05738783,-70713.1505063105,-227057.3878299578,-120.7850407543,35.9708927989,22.6,1812.7,42.6
16010,-70.558438425,-226.3615895414,-70558.4384249585,-226361.5895414385,-120.7833870809,35.9771665476,49.9,1736.1,41.7
13275,-70.3263703029,-227.7531861185,-70326.3703029306,-227753.1861184772,-120.7806834009,35.9646592899,18.4,1013.2,31.8
1520,-70.1716582216,-235.1750345294,-70171.6582215786,-235175.0345293504,-120.7782897194,35.897871947,-191.5,875.4,29.6
11035,-69.7848780182,-228.9128499327,-69784.8780181986,-228912.8499326762,-120.7745674679,35.9542621199,8.9,1150.6,33.9
16383,-77.2884139638,-226.1296567786,-77288.4139637698,-226129.6567785988,-120.8581271844,35.9787295801,-134.8,533.8,23.1
12185,-73.2658998486,-228.2943625651,-73265.8998486182,-228294.3625651034,-120.813261616,35.9595662397,-128.3,137.9,11.7
1373,-75.3545129469,-235.2523454503,-75354.51294687,-235252.345450297,-120.8357634982,35.8967790287,-120.5,2192.4,46.8
1772,-76.050717313,-234.8657908456,-76050.717312954,-234865.790845564,-120.8435228999,35.9002026842,-129.9,2930.3,54.1
19637,-77.1337018824,-224.5061274387,-77133.7018824179,-224506.1274387202,-120.8565723773,35.9933538476,56.0,233.2,15.3
14160,-72.0282031978,-227.2893205928,-72028.2031978024,-227289.3205927976,-120.7996177578,35.968706471,-25.7,1591.1,39.9
8006,-69.8622340589,-230.5363792726,-69862.2340588746,-230536.3792725547,-120.7752786793,35.9396443203,-16.1,1094.7,33.1
11341,-69.1660296928,-228.7582280908,-69166.0296927906,-228758.228090783,-120.767712846,35.9556990468,15.6,1355.2,36.8
8765,-75.4318689875,-230.0725137469,-75431.868987546,-230072.5137468751,-120.8371286677,35.9433929376,-134.2,200.7,14.2
2617,-72.0282031978,-234.169992557,-72028.2031978024,-234169.9925570447,-120.7989740546,35.906778764,-156.0,1696.1,41.2
19441,-80.3052995501,-224.5834383597,-80305.2995501336,-224583.4383596668,-120.8917829653,35.9923948607,-134.1,751.5,27.4
4170,-75.3545129469,-232.9330178219,-75354.51294687,-232933.0178218992,-120.8359903169,35.9176538357,-132.0,1287.6,35.9
551,-71.9508471571,-236.1800765017,-71950.8471571264,-236180.0765016562,-120.7979283711,35.8886929664,-182.0,1468.2,38.3
9712,-69.0886736521,-229.6086482212,-69088.6736521146,-229608.6482211956,-120.766777925,35.9480507358,6.1,1167.9,34.2
481,-72.5696954825,-236.2573874226,-72569.6954825343,-236257.3874226028,-120.804783737,35.8879500494,-165.3,1643.1,40.5
18562,-76.282785435,-225.0473038853,-76282.7854349819,-225047.3038853464,-120.8470697338,35.9885521078,29.3,1371.2,37.0
13060,-75.3545129469,-227.8304970394,-75354.51294687,-227830.4970394238,-120.8364897516,35.9635775221,-189.9,426.8,20.7
18842,-78.6034666553,-224.8926820435,-78603.4666552617,-224892.6820434532,-120.8728537317,35.9897542416,-75.2,711.2,26.7
17400,-70.2490142623,-225.6657912529,-70249.0142622546,-225665.7912529192,-120.7800153579,35.9834517192,100.1,1478.2,38.4
12205,-71.7187790351,-228.2943625651,-71718.7790350984,-228294.3625651034,-120.796089177,35.9596844231,-41.5,1699.8,41.2
6691,-70.0943021809,-231.309488482,-70094.3021809026,-231309.4884820206,-120.7777835005,35.9326690233,-47.6,1720.8,41.5
3191,-71.8734911165,-233.7061270314,-71873.4911164504,-233706.1270313651,-120.7973012592,35.9109654584,-146.8,1769.6,42.1
6012,-74.5809525401,-231.6960430868,-74580.9525401101,-231696.0430867536,-120.8275285784,35.9288480483,-128.5,226.8,15.1
11312,-71.4093548724,-228.7582280908,-71409.3548723944,-228758.228090783,-120.7926116378,35.9555329008,-32.5,1676.7,40.9
20194,-81.775064323,-224.1968837549,-81775.0643229774,-224196.8837549338,-120.9081446955,35.9957482342,-157.5,738.0,27.2
23027,-82.239200567,-222.650665336,-82239.2005670334,-222650.6653360019,-120.9134642337,36.0096237831,-136.8,2253.3,47.5
14756,-73.0338317266,-226.980076909,-73033.8317265903,-226980.0769090113,-120.8108105147,35.9714128157,-36.3,350.1,18.7
19291,-79.9185193468,-224.6607492806,-79918.5193467536,-224660.7492806134,-120.8874800219,35.9917317357,-124.9,818.1,28.6
685,-71.5640669537,-236.0254546598,-71564.0669537464,-236025.454659763,-120.7936535686,35.8901138607,-190.1,1359.6,36.9
5369,-69.0886736521,-232.1599086124,-69088.6736521146,-232159.9086124332,-120.7665489962,35.9250886972,-55.4,3055.5,55.3
24741,-76.8242777197,-221.5683124427,-76824.2777197139,-221568.3124427495,-120.853430063,36.0198188397,73.8,1088.7,33.0
19313,-78.2166864519,-224.6607492806,-78216.6864518818,-224660.7492806134,-120.8685825589,35.9918735858,-51.6,609.8,24.7
11728,-73.8073921334,-228.5262953279,-73807.3921333502,-228526.2953279432,-120.8192497113,35.9574368575,-126.5,627.0,25.0
11496,-68.7018934487,-228.6809171698,-68701.8934487347,-228680.9171698364,-120.7625682604,35.9564285716,17.1,1550.5,39.4
1094,-72.8791196452,-235.5615891341,-72879.1196452383,-235561.5891340834,-120.8082808073,35.8941888753,-157.9,720.8,26.8
10812,-75.5865810689,-228.9901608536,-75586.581068898,-228990.1608536228,-120.8389518318,35.9531219727,-140.3,306.8,17.5
8940,-72.8791196452,-229.9952028259,-72879.1196452383,-229995.2028259285,-120.8088074544,35.9442881879,-83.4,483.0,22.0
8384,-72.4149834012,-230.3044465097,-72414.9834011823,-230304.4465097149,-120.80362766,35.9415404536,-84.9,339.9,18.4
23075,-78.5261106146,-222.650665336,-78526.1106145857,-222650.6653360019,-120.8722238161,36.0099384921,-54.4,126.1,11.2
25880,-78.1393304112,-220.6405813914,-78139.3304112058,-220640.5813913904,-120.8681323548,36.0280607339,86.4,518.9,22.8
2996,-71.8734911165,-233.8607488733,-71873.4911164504,-233860.7488732583,-120.7972868353,35.9095738022,-150.2,1805.3,42.5
6075,-69.7075219775,-231.6960430868,-69707.5219775226,-231696.0430867536,-120.7734568921,35.9292183975,-52.1,2317.3,48.1
6378,-74.8903767028,-231.4641103239,-74890.3767028141,-231464.1103239138,-120.830984239,35.9309111437,-132.7,193.2,13.9
21993,-79.7638072654,-223.2691527036,-79763.8072654016,-223269.1527035746,-120.8859064687,36.0042689323,-100.3,728.2,27.0
